ts_ms,timestep_time,vehicle_id,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,ttc,ttc_valid,risk_score,zone_base_risk,dx,dy,dvx,dvy,dcpa_m,phys_min_dist_3s,phys_t_cpa,phys_score_3s,onnx_risk_level,onnx_confidence
68000,68.0,1,3555.77,1398.51,3643.81,1409.66,1.67,0.0,88.74324819387667,0.22669335943670887,30.0,1.0,8.0,0.0,88.03999999999996,11.150000000000091,0.0,-1.6800000000000637,88.03999999999996,88.25176315519137,3.0,33.0,0,0.9898912
69000,69.0,1,3555.78,1400.0,3643.81,1409.66,1.49,0.0,88.55843551011928,0.1848126837573858,30.0,1.0,8.0,0.0,88.02999999999975,9.660000000000082,-0.010000000000218279,-1.490000000000009,87.96318674392342,88.15291316797104,3.0,33.0,0,0.99049383
70000,70.0,1,3555.78,1401.55,3643.81,1409.66,1.56,0.0,88.40278841756043,0.15564709255885134,30.0,1.0,8.0,0.0,88.02999999999975,8.110000000000127,0.0,-1.5499999999999545,88.02999999999975,88.09797103225452,3.0,33.0,0,0.99121815
71000,71.0,1,3555.77,1402.6,3643.81,1409.66,1.5,0.0,88.32261997925558,0.08016843830485243,30.0,0.0,8.0,0.0,88.03999999999996,7.060000000000173,0.010000000000218279,-1.0499999999999545,88.10324257393059,88.1567524356479,3.0,8.0,0,0.9899498
72000,72.0,1,3555.3,1403.91,3643.81,1409.66,1.39,0.0,88.6965760331252,-0.3739560538696196,30.0,0.0,5.0,0.0,88.50999999999976,5.75,0.4699999999997999,-1.3100000000001728,88.6965760331252,88.6965760331252,0.0,5.0,0,0.99241126
73000,73.0,1,3554.76,1405.41,3643.81,1409.66,1.59,0.0,89.15136005692763,-0.4547840238024321,30.0,0.0,5.0,0.0,89.04999999999973,4.25,0.5399999999999636,-1.5,89.15136005692763,89.15136005692763,0.0,5.0,0,0.99276465
74000,74.0,1,3554.2,1406.95,3643.81,1409.66,1.64,0.0,89.65096876219478,-0.49960870526714984,30.0,0.0,5.0,0.0,89.61000000000013,2.7100000000000364,0.5600000000004002,-1.5399999999999636,89.65096876219478,89.65096876219478,0.0,5.0,0,0.9930948
75000,75.0,1,3553.47,1407.64,3643.81,1409.66,1.49,0.0,90.3625807511053,-0.7116119889105192,30.0,0.0,5.0,0.0,90.34000000000015,2.019999999999982,0.7300000000000182,-0.6900000000000546,90.3625807511053,90.3625807511053,0.0,5.0,0,0.993417
76000,76.0,1,3552.36,1408.87,3643.81,1409.66,1.65,0.0,91.45341218347168,-1.090831432366386,30.0,0.0,5.0,0.0,91.44999999999982,0.790000000000191,1.1099999999996726,-1.2299999999997908,91.45341218347168,91.45341218347168,0.0,5.0,0,0.99378926
77000,77.0,1,3551.38,1409.95,3643.81,1409.66,1.46,0.0,92.4304549377529,-0.9770427542812143,30.0,0.0,5.0,0.0,92.42999999999984,-0.2899999999999636,0.9800000000000182,-1.0800000000001546,92.4304549377529,92.4304549377529,0.0,5.0,0,0.9940222
78000,78.0,1,3550.37,1411.07,3643.81,1409.66,1.51,0.0,93.45063777203455,-1.0201828342816555,30.0,0.0,5.0,0.0,93.44000000000005,-1.4099999999998545,1.0100000000002183,-1.1199999999998909,93.45063777203455,93.45063777203455,0.0,5.0,0,0.9943118
79000,79.0,1,3549.44,1412.1,3643.81,1409.66,1.39,0.0,94.40153865271465,-0.9509008806800949,30.0,0.0,5.0,0.0,94.36999999999989,-2.439999999999827,0.9299999999998363,-1.0299999999999727,94.40153865271465,94.40153865271465,0.0,5.0,0,0.99449843
80000,80.0,1,3548.53,1413.04,3643.81,1409.66,1.41,0.0,95.33993287180326,-0.9383942190886074,30.0,0.0,5.0,0.0,95.27999999999975,-3.3799999999998818,0.9099999999998545,-0.9400000000000546,95.33993287180326,95.33993287180326,0.0,5.0,0,0.9946689
81000,81.0,1,3547.45,1414.07,3643.81,1409.66,1.49,0.0,96.46086097480172,-1.1209281029984624,30.0,0.0,5.0,0.0,96.36000000000013,-4.4099999999998545,1.080000000000382,-1.0299999999999727,96.46086097480172,96.46086097480172,0.0,5.0,0,0.9947566
82000,82.0,1,3546.36,1415.11,3643.81,1409.66,1.5,0.0,97.60227968649073,-1.1414187116890133,30.0,0.0,5.0,0.0,97.44999999999982,-5.449999999999818,1.0899999999996908,-1.0399999999999636,97.60227968649073,97.60227968649073,0.0,5.0,0,0.99478346
83000,83.0,1,3545.2,1416.21,3643.81,1409.66,1.6,0.0,98.82729683645114,-1.225017149960408,30.0,0.0,5.0,0.0,98.61000000000013,-6.5499999999999545,1.1600000000003092,-1.1000000000001364,98.82729683645114,98.82729683645114,0.0,5.0,0,0.9948037
84000,84.0,1,3544.12,1417.24,3643.81,1409.66,1.5,0.0,99.97776002691803,-1.150463190466894,30.0,0.0,5.0,0.0,99.69000000000005,-7.579999999999927,1.0799999999999272,-1.0299999999999727,99.97776002691803,99.97776002691803,0.0,5.0,0,0.9948489
85000,85.0,1,3573.62,1480.1,3643.81,1409.66,1.14,0.0,99.44058376739339,1.1178236384519522,30.0,1.0,8.0,0.0,70.19000000000005,-70.43999999999983,-0.6399999999998727,0.9400000000000546,18.376004762641525,96.08983973344952,3.0,33.0,0,0.9935148
86000,86.0,1,3574.24,1479.19,3643.81,1409.66,1.1,0.0,98.35855732980237,1.0820264375910256,30.0,1.0,8.0,0.0,69.57000000000016,-69.52999999999997,-0.6199999999998909,0.9099999999998545,18.344785826457304,95.11510973552058,3.0,33.0,0,0.99336326
87000,87.0,1,3574.82,1478.33,3643.81,1409.66,1.03,0.0,97.34058249260659,1.01797483719578,30.0,1.0,8.0,0.0,68.98999999999978,-68.66999999999985,-0.580000000000382,0.8600000000001273,18.801427807025448,94.2891860183327,3.0,33.0,0,0.993236
88000,88.0,1,3575.48,1477.35,3643.81,1409.66,1.18,0.0,96.18172903415683,1.1588534584497552,30.0,1.0,8.0,0.0,68.32999999999993,-67.68999999999983,-0.6599999999998545,0.9800000000000182,18.86376554217622,92.70860262133186,3.0,33.0,0,0.99300355
89000,89.0,1,3575.75,1476.31,3643.81,1409.66,1.01,0.0,95.25957222242799,0.9221568117288399,30.0,1.0,8.0,0.0,68.05999999999995,-66.64999999999986,-0.2699999999999818,1.0399999999999636,49.128011885780055,92.51282829964717,3.0,33.0,0,0.9942029
90000,90.0,1,3575.62,1476.27,3643.81,1409.66,1.0,0.0,95.32454143608557,-0.06496921365757657,30.0,0.0,5.0,0.0,68.19000000000005,-66.6099999999999,0.13000000000010914,0.03999999999996362,95.32454143608557,95.32454143608557,0.0,5.0,0,0.9946707
91000,91.0,1,3575.3,1475.15,3643.81,1409.66,1.16,0.0,94.77636941769805,0.5481720183875183,30.0,1.0,8.0,0.0,68.50999999999976,-65.49000000000001,0.31999999999970896,1.1199999999998909,83.86549231886238,93.19988090121085,3.0,33.0,0,0.9941999
92000,92.0,1,3575.54,1473.23,3643.81,1409.66,1.12,0.0,93.28417765087491,1.4921917668231401,30.0,1.0,8.0,0.0,68.26999999999998,-63.569999999999936,-0.23999999999978172,1.9200000000000728,59.857922565414434,88.91005904845667,3.0,33.0,0,0.9941141
93000,93.0,1,3576.27,1472.26,3643.81,1409.66,1.21,0.0,92.0891502838417,1.1950273670332052,30.0,1.0,8.0,0.0,67.53999999999996,-62.59999999999991,-0.7300000000000182,0.9700000000000273,16.322712610562913,88.5071669414402,3.0,33.0,0,0.9920666
94000,94.0,1,3576.96,1471.35,3643.81,1409.66,1.15,0.0,90.96471073993456,1.124439543907144,30.0,1.0,8.0,0.0,66.84999999999991,-61.68999999999983,-0.6900000000000546,0.9100000000000819,15.99575120802739,87.59412080727746,3.0,33.0,0,0.9915174
95000,95.0,1,3577.64,1470.45,3643.81,1409.66,1.12,0.0,89.85484405417442,1.1098666857601387,30.0,1.0,8.0,0.0,66.17000000000007,-60.789999999999964,-0.6799999999998363,0.8999999999998636,16.14865733234024,86.52805903289473,3.0,33.0,0,0.9915314
96000,96.0,1,3578.37,1469.48,3643.81,1409.66,1.22,0.0,88.6612993362944,1.193544717880016,30.0,1.0,8.0,0.0,65.44000000000005,-59.819999999999936,-0.7300000000000182,0.9700000000000273,16.316452322518053,85.0841383572754,3.0,33.0,0,0.9915489
97000,97.0,1,3579.09,1468.52,3643.81,1409.66,1.21,0.0,87.48244395305817,1.1788553832362396,30.0,1.0,8.0,0.0,64.7199999999998,-58.8599999999999,-0.7200000000002547,0.9600000000000364,16.45999999998688,83.9494728988804,3.0,33.0,0,0.9915623
98000,98.0,1,3579.69,1467.73,3643.81,1409.66,1.0,0.0,86.50722108587225,0.97522286718592,30.0,1.0,8.0,0.0,64.11999999999989,-58.069999999999936,-0.599999999999909,0.7899999999999636,15.940031016346456,83.58392429169633,3.0,33.0,0,0.9914927
99000,99.0,1,3581.16,1466.46,3643.81,1409.66,1.15,0.0,84.56513761592306,1.942083469949182,30.0,1.0,8.0,0.0,62.65000000000009,-56.799999999999955,-1.4699999999998,1.2699999999999818,2.0232910504790262,78.73904812734328,3.0,33.0,0,0.98916924
100000,100.0,1,3582.32,1466.36,3643.81,1409.66,1.17,0.0,83.64155725475197,0.9235803611710907,30.0,1.0,8.0,0.0,61.48999999999978,-56.69999999999982,-1.1600000000003092,0.10000000000013642,51.209206241883976,80.9080966282102,3.0,33.0,0,0.99248284
101000,101.0,1,3582.72,1466.58,3643.81,1409.66,1.19,0.0,83.49775146673113,0.14380578802084187,30.0,1.0,8.0,0.0,61.090000000000146,-56.919999999999845,-0.3999999999996362,-0.22000000000002728,79.31462594546707,83.07989227243942,3.0,33.0,0,0.99216676
102000,102.0,1,3583.74,1465.82,3643.81,1409.66,1.22,0.0,82.23351202520784,1.2642394415232872,30.0,1.0,8.0,0.0,60.070000000000164,-56.159999999999854,-1.0199999999999818,0.7599999999999909,9.143036554062135,78.44230045071353,3.0,33.0,0,0.98960704
103000,103.0,1,3584.35,1465.03,3643.81,1409.66,1.0,0.0,81.2485599872391,0.9849520379687391,30.0,1.0,8.0,0.0,59.460000000000036,-55.36999999999989,-0.6100000000001273,0.7899999999999636,13.22284732259833,78.29570167001481,3.0,33.0,0,0.9901036
104000,104.0,1,3585.08,1464.07,3643.81,1409.66,1.21,0.0,80.06035848033649,1.1882015069026153,30.0,1.0,8.0,0.0,58.73000000000002,-54.409999999999854,-0.7300000000000182,0.9600000000000364,13.815201850342586,76.49910130191054,3.0,33.0,0,0.9901833
105000,105.0,1,3585.8,1463.12,3643.81,1409.66,1.19,0.0,78.88682843162066,1.1735300487158327,30.0,1.0,8.0,0.0,58.00999999999976,-53.45999999999981,-0.7200000000002547,0.9500000000000455,13.941350232864629,75.36971938384708,3.0,33.0,0,0.9901834
106000,106.0,1,3586.42,1462.3,3643.81,1409.66,1.02,0.0,77.87542423640446,1.0114041952162012,30.0,1.0,8.0,0.0,57.38999999999987,-52.63999999999987,-0.6199999999998909,0.8199999999999363,14.030049433028111,74.84392627327904,3.0,33.0,0,0.990158
107000,107.0,1,3587.15,1461.34,3643.81,1409.66,1.21,0.0,76.68883882286892,1.1865854135355391,30.0,1.0,8.0,0.0,56.659999999999854,-51.679999999999836,-0.7300000000000182,0.9600000000000364,13.819928114517154,73.13289888962389,3.0,33.0,0,0.9901473
108000,108.0,1,3587.85,1460.41,3643.81,1409.66,1.17,0.0,75.54524538314773,1.1435934397211867,30.0,1.0,8.0,0.0,55.960000000000036,-50.75,-0.6999999999998181,0.9299999999998363,14.190528881159342,72.11838323201727,3.0,33.0,0,0.99017835
109000,109.0,1,3588.59,1459.44,3643.81,1409.66,1.22,0.0,74.34579207998242,1.1994533031653134,30.0,1.0,8.0,0.0,55.2199999999998,-49.77999999999997,-0.7400000000002365,0.9700000000000273,13.709539461518878,70.75165651770914,3.0,33.0,0,0.990339
110000,110.0,1,3589.27,1458.53,3643.81,1409.66,1.14,0.0,73.23174516560414,1.114046914378278,30.0,1.0,8.0,0.0,54.539999999999964,-48.86999999999989,-0.6799999999998363,0.9100000000000819,14.43642128855458,69.89384522259463,3.0,33.0,0,0.9903308
111000,111.0,1,3589.99,1457.59,3643.81,1409.66,1.18,0.0,72.06855971920074,1.1631854464034035,30.0,1.0,8.0,0.0,53.820000000000164,-47.929999999999836,-0.7199999999997999,0.9400000000000546,13.581397065417642,68.58329023894996,3.0,33.0,0,0.9897507
112000,112.0,1,3590.73,1456.61,3643.81,1409.66,1.23,0.0,70.86458142118653,1.2039782980142064,30.0,1.0,8.0,0.0,53.07999999999993,-46.94999999999982,-0.7400000000002365,0.9800000000000182,14.067840678387844,67.2578597637473,3.0,33.0,0,0.9898975
113000,113.0,1,3591.44,1455.67,3643.81,1409.66,1.18,0.0,69.71037942803056,1.154201993155965,30.0,1.0,8.0,0.0,52.36999999999989,-46.00999999999999,-0.7100000000000364,0.9399999999998272,14.058238139524734,66.25280145020301,3.0,33.0,0,0.9898621
114000,114.0,1,3592.08,1454.83,3643.81,1409.66,1.06,0.0,68.67548179663531,1.0348976313952534,30.0,1.0,8.0,0.0,51.73000000000002,-45.169999999999845,-0.6399999999998727,0.8400000000001455,13.77271084387013,65.5748320623087,3.0,33.0,0,0.9897524
115000,115.0,1,3592.75,1453.95,3643.81,1409.66,1.11,0.0,67.59236421371864,1.083117582916671,30.0,1.0,8.0,0.0,51.059999999999945,-44.289999999999964,-0.6700000000000728,0.8799999999998818,13.795751221943778,64.34768838116875,3.0,33.0,0,0.98974437
116000,116.0,1,3593.38,1453.12,3643.81,1409.66,1.03,0.0,66.57294119985963,1.0194230138590115,30.0,1.0,8.0,0.0,50.429999999999836,-43.45999999999981,-0.6300000000001091,0.8300000000001546,13.893339733089451,63.5190719390633,3.0,33.0,0,0.9896874
117000,117.0,1,3594.09,1452.18,3643.81,1409.66,1.18,0.0,65.42192904523665,1.1510121546229755,30.0,1.0,8.0,0.0,49.7199999999998,-42.51999999999998,-0.7100000000000364,0.9399999999998272,14.04711766034083,61.974979628879346,3.0,33.0,0,0.98961556
118000,118.0,1,3594.73,1451.33,3643.81,1409.66,1.07,0.0,64.38350176869832,1.0384272765383287,30.0,1.0,8.0,0.0,49.07999999999993,-41.669999999999845,-0.6399999999998727,0.8500000000001364,14.143959975229446,61.27348529339575,3.0,33.0,0,0.9895811
119000,119.0,1,3595.45,1450.39,3643.81,1409.66,1.19,0.0,63.22675462175814,1.1567471469401838,30.0,1.0,8.0,0.0,48.36000000000013,-40.73000000000002,-0.7199999999997999,0.9399999999998272,13.624975908317,59.762932491638225,3.0,38.0,0,0.9865427
120000,120.0,1,3596.05,1449.59,3643.81,1409.66,1.0,0.0,62.252891499110014,0.973863122648126,30.0,1.0,8.0,0.0,47.75999999999976,-39.929999999999836,-0.6000000000003638,0.8000000000001819,14.249999999988882,59.33651910922838,3.0,38.0,0,0.9861725
121000,121.0,1,3596.73,1448.7,3643.81,1409.66,1.12,0.0,61.16083714273367,1.0920543563763445,30.0,1.0,8.0,0.0,47.07999999999993,-39.039999999999964,-0.6799999999998363,0.8899999999998727,13.708382170403949,57.89109171539316,3.0,38.0,0,0.9854673
122000,122.0,1,3597.39,1447.83,3643.81,1409.66,1.09,0.0,60.097964191809325,1.0628729509243442,30.0,1.0,8.0,0.0,46.42000000000007,-38.169999999999845,-0.6599999999998545,0.8700000000001182,13.912976801244998,56.915966125508305,3.0,38.0,0,0.9848536
123000,123.0,1,3598.13,1446.85,3643.81,1409.66,1.23,0.0,58.9046560129161,1.1933081788932256,30.0,1.0,13.0,0.0,45.679999999999836,-37.18999999999983,-0.7400000000002365,0.9800000000000182,14.043736571736114,55.333842266735,3.0,38.0,0,0.98898774
124000,124.0,1,3598.75,1446.03,3643.81,1409.66,1.02,0.0,57.90665333102913,0.9980026818869661,30.0,1.0,13.0,0.0,45.059999999999945,-36.36999999999989,-0.6199999999998909,0.8199999999999363,14.0074815104836,54.91928714031191,3.0,38.0,0,0.9887412
125000,125.0,1,3599.42,1445.15,3643.81,1409.66,1.1,0.0,56.83319628526966,1.0734570457594756,30.0,1.0,13.0,0.0,44.38999999999987,-35.49000000000001,-0.6700000000000728,0.8799999999998818,13.819620398617628,53.620769296980384,3.0,38.0,0,0.98846465
126000,126.0,1,3600.07,1444.29,3643.81,1409.66,1.08,0.0,55.78910735977026,1.0440889254993948,30.0,1.0,13.0,0.0,43.73999999999978,-34.62999999999988,-0.650000000000091,0.8600000000001273,14.013725419662142,52.665041536107495,3.0,38.0,0,0.98820144
127000,127.0,1,3600.77,1443.37,3643.81,1409.66,1.16,0.0,54.66997073348388,1.1191366262863838,30.0,1.0,13.0,0.0,43.039999999999964,-33.70999999999981,-0.6999999999998181,0.9200000000000728,13.840326021959726,51.32237426308351,3.0,38.0,0,0.98773986
128000,128.0,1,3601.48,1442.43,3643.81,1409.66,1.18,0.0,53.53225009281781,1.1377206406660676,30.0,1.0,13.0,0.0,42.32999999999993,-32.76999999999998,-0.7100000000000364,0.9399999999998272,14.02665937420932,50.13025533547596,3.0,38.0,0,0.9872901
129000,129.0,1,3602.2,1441.49,3643.81,1409.66,1.18,0.0,52.38836702933205,1.1438830634857595,30.0,1.0,13.0,0.0,41.61000000000013,-31.829999999999927,-0.7199999999997999,0.9400000000000546,13.678182635128945,48.96817946381143,3.0,38.0,0,0.98671365
130000,130.0,1,3602.82,1440.67,3643.81,1409.66,1.03,0.0,51.39844550178518,0.9899215275468691,30.0,1.0,13.0,0.0,40.98999999999978,-31.00999999999999,-0.6200000000003456,0.8199999999999363,13.993668385460515,48.43820186588177,3.0,38.0,0,0.986219
131000,131.0,1,3603.56,1439.7,3643.81,1409.66,1.23,0.0,50.22413861879562,1.174306882989562,30.0,1.0,13.0,0.0,40.25,-30.039999999999964,-0.7399999999997817,0.9700000000000273,13.78060264811326,46.71528443668136,3.0,38.0,0,0.9851458
132000,132.0,1,3604.22,1438.83,3643.81,1409.66,1.09,0.0,49.1757765571628,1.0483620616328224,30.0,1.0,13.0,0.0,39.590000000000146,-29.169999999999845,-0.6599999999998545,0.8700000000001182,13.911053753347835,46.04286806879016,3.0,38.0,0,0.9843167
133000,133.0,1,3604.9,1437.93,3643.81,1409.66,1.13,0.0,48.09554033379798,1.080236223364821,30.0,1.0,13.0,0.0,38.909999999999854,-28.269999999999982,-0.680000000000291,0.8999999999998636,14.002926142521892,44.86894025938149,3.0,38.0,0,0.98281926
134000,134.0,1,3605.59,1437.02,3643.81,1409.66,1.14,0.0,47.00359560714456,1.0919447266534164,30.0,1.0,13.0,0.0,38.2199999999998,-27.3599999999999,-0.6900000000000546,0.9100000000000819,13.92432620733134,43.743106885542055,3.0,38.0,0,0.98037076
135000,135.0,1,3606.32,1436.05,3643.81,1409.66,1.22,0.0,45.84683413279457,1.1567614743499917,30.0,1.0,13.0,0.0,37.48999999999978,-26.389999999999873,-0.7300000000000182,0.9700000000000273,14.086142334308413,42.3957592218841,3.0,38.0,0,0.976295
136000,136.0,1,3606.94,1435.24,3643.81,1409.66,1.02,0.0,44.874639831423586,0.9721943013709833,30.0,1.0,13.0,0.0,36.86999999999989,-25.579999999999927,-0.6199999999998909,0.8099999999999454,13.72983037771863,41.9716880766073,3.0,38.0,0,0.9728602
137000,137.0,1,3607.55,1434.43,3643.81,1409.66,1.01,0.0,43.91287396652583,0.9617658648977567,30.0,1.0,13.0,0.0,36.25999999999976,-24.769999999999982,-0.6100000000001273,0.8099999999999454,14.063976588187781,41.0426668236844,3.0,38.0,0,0.9690964
138000,138.0,1,3608.26,1433.5,3643.81,1409.66,1.17,0.0,42.80359914773496,1.1092748187908725,30.0,1.0,13.0,0.0,35.54999999999973,-23.839999999999918,-0.7100000000000364,0.9300000000000637,13.790180074211746,39.496821391093775,3.0,46.0,0,0.80346847
139000,139.0,1,3608.99,1432.53,3643.81,1409.66,1.22,0.0,41.658964221401455,1.1446349263335023,30.0,1.0,13.0,0.0,34.820000000000164,-22.86999999999989,-0.7299999999995634,0.9700000000000273,14.069420775463644,38.250732019140344,3.0,46.0,0,0.78595805
140000,140.0,1,3609.62,1431.7,3643.81,1409.66,1.04,0.0,40.678221445879394,0.9807427755220601,30.0,1.0,13.0,0.0,34.190000000000055,-22.039999999999964,-0.6300000000001091,0.8299999999999272,13.908118758710279,37.75569493467164,3.0,46.0,0,0.7484277
141000,141.0,1,3610.26,1430.86,3643.81,1409.66,1.06,0.0,39.68680511202652,0.9914163338528752,30.0,1.0,21.0,0.0,33.54999999999973,-21.199999999999818,-0.6400000000003274,0.8400000000001455,13.838618043511607,36.73417074060469,3.0,46.0,0,0.7725512
142000,142.0,1,3610.96,1429.94,3643.81,1409.66,1.15,0.0,38.60571071745724,1.081094394569277,30.0,1.0,21.0,0.0,32.84999999999991,-20.279999999999973,-0.6999999999998181,0.9199999999998454,13.862989839111197,35.390858989293314,3.0,46.0,0,0.7752888
143000,143.0,1,3611.64,1429.04,3643.81,1409.66,1.14,0.0,37.556534717675966,1.0491759997812764,30.0,1.0,21.0,0.0,32.17000000000007,-19.37999999999988,-0.6799999999998363,0.900000000000091,13.984486542165588,34.43892129553452,3.0,46.0,0,0.7724299
144000,144.0,1,3612.36,1428.09,3643.81,1409.66,1.2,0.0,36.45226193256027,1.1042727851156968,30.0,1.0,21.0,0.0,31.449999999999818,-18.429999999999836,-0.7200000000002547,0.9500000000000455,13.932625511183476,33.175902399180266,3.0,46.0,0,0.7606168
145000,145.0,1,3612.99,1427.26,3643.81,1409.66,1.04,0.0,35.49130034247839,0.9609615900818795,30.0,1.0,21.0,0.0,30.820000000000164,-17.59999999999991,-0.6299999999996544,0.8299999999999272,13.908214726421322,32.638275076971716,3.0,46.0,0,0.7307288
146000,146.0,1,3613.61,1426.45,3643.81,1409.66,1.02,0.0,34.55349620515973,0.9378041373186576,30.0,1.0,21.0,0.0,30.199999999999818,-16.789999999999964,-0.6200000000003456,0.8099999999999454,13.776004629285852,31.77050833713453,3.0,46.0,0,0.68984467
147000,147.0,1,3614.33,1425.5,3643.81,1409.66,1.19,0.0,33.46604249085927,1.0874537143004588,30.0,1.0,21.0,0.0,29.480000000000018,-15.839999999999918,-0.7199999999997999,0.9500000000000455,13.927004777029156,30.250991719281338,3.0,46.0,0,0.6195677
148000,148.0,1,3614.97,1424.65,3643.81,1409.66,1.07,0.0,32.50301062978642,0.9630318610728565,30.0,1.0,21.0,0.0,28.840000000000146,-14.990000000000009,-0.6399999999998727,0.849999999999909,14.022907557496229,29.655353648203818,3.0,46.0,0,0.5736051
149000,149.0,1,3615.6,1423.82,3643.81,1409.66,1.03,0.0,31.564373904767983,0.9386367250184335,30.0,1.0,21.0,0.0,28.210000000000036,-14.159999999999854,-0.6300000000001091,0.8300000000001546,13.90907843570401,28.791167048245377,3.0,46.0,0,0.55393016
150000,150.0,1,3616.27,1422.93,3643.81,1409.66,1.12,0.0,30.57032057404694,0.9940533307210444,30.0,1.0,21.0,0.0,27.539999999999964,-13.269999999999982,-0.6700000000000728,0.8899999999998727,14.02125208905937,27.643098596213754,3.0,46.0,0,0.5466564
151000,151.0,1,3616.87,1422.14,3643.81,1409.66,1.0,0.0,29.69030144676883,0.880019127278107,30.0,1.0,21.0,0.0,26.940000000000055,-12.480000000000018,-0.599999999999909,0.7899999999999636,13.90559242247139,27.096710132413104,3.0,46.0,0,0.5046776
152000,152.0,1,3617.48,1421.33,3643.81,1409.66,1.01,0.0,28.800309026119713,0.8899924206491185,30.0,1.0,21.0,0.0,26.329999999999927,-11.669999999999845,-0.6100000000001273,0.8100000000001728,14.012398779250056,26.184491593307005,3.0,46.0,1,0.51854557
153000,153.0,1,3618.13,1420.48,3643.81,1409.66,1.08,0.0,27.866374001652783,0.9339350244669298,29.837593913514826,1.0,21.0,0.0,25.679999999999836,-10.819999999999936,-0.650000000000091,0.849999999999909,13.826498986935398,25.12977914745736,3.0,46.0,1,0.51928
154000,154.0,1,3618.77,1419.64,3643.81,1409.66,1.05,0.0,26.95555601355681,0.9108179880959746,29.594887634911807,1.0,21.0,0.0,25.039999999999964,-9.980000000000018,-0.6399999999998727,0.8399999999999181,13.869298981291555,24.29374405068144,3.0,46.0,1,0.53332144
155000,155.0,1,3619.44,1418.76,3643.81,1409.66,1.1,0.0,26.013590678720096,0.9419653348367127,27.61629299578151,1.0,21.0,0.0,24.36999999999989,-9.099999999999909,-0.6700000000000728,0.8800000000001091,13.877213828701873,23.274475289466356,3.0,46.0,1,0.52994245
156000,156.0,1,3620.06,1417.94,3643.81,1409.66,1.02,0.0,25.1519561863486,0.8616344923714969,29.19098110513459,1.0,21.0,0.0,23.75,-8.279999999999973,-0.6199999999998909,0.8199999999999363,13.950672602010137,22.65048564600804,3.0,46.0,1,0.55273837
157000,157.0,1,3619.48,1417.58,3643.81,1409.66,1.23,0.0,25.58662345836187,-0.4346672720132716,30.0,0.0,18.0,0.0,24.329999999999927,-7.919999999999845,0.5799999999999272,0.36000000000012733,25.58662345836187,25.58662345836187,0.0,18.0,1,0.54051286
158000,158.0,1,3620.07,1415.86,3643.81,1409.66,1.06,0.0,24.536250732334544,1.0503727260273266,23.35956572781023,1.0,21.0,0.0,23.73999999999978,-6.199999999999818,-0.5900000000001455,1.7200000000000273,20.443929619601004,21.994601610394554,3.0,46.0,0,0.5615078
159000,159.0,1,3620.48,1416.27,3643.81,1409.66,0.58,0.0,24.248319529402345,0.2879312029321994,30.0,1.0,21.0,0.0,23.329999999999927,-6.6099999999999,-0.4099999999998545,-0.41000000000008185,21.170777028728388,23.449426432218303,3.0,46.0,1,0.5928187
160000,160.0,1,3621.08,1417.33,3643.81,1409.66,1.14,0.0,23.989201737448422,0.2591177919539227,30.0,1.0,21.0,0.0,22.730000000000018,-7.669999999999845,-0.599999999999909,-1.0599999999999454,23.559166662037487,23.575143689912164,3.0,46.0,0,0.54805964
161000,161.0,1,3621.46,1417.62,3643.81,1409.66,0.48,0.0,23.725178608389715,0.26402312905870673,30.0,1.0,21.0,0.0,22.34999999999991,-7.959999999999809,-0.38000000000010914,-0.2899999999999636,19.886960605992797,22.974616427700745,3.0,46.0,1,0.63704294
162000,162.0,1,3621.46,1417.62,3643.81,1409.66,0.0,0.0,23.725178608389715,-0.0,30.0,0.0,18.0,0.0,22.34999999999991,-7.959999999999809,0.0,0.0,23.725178608389715,23.725178608389715,0.0,18.0,1,0.61396265
163000,163.0,1,3621.48,1417.63,3643.81,1409.66,0.02,0.0,23.7096984375592,0.01548017083051434,30.0,0.0,21.0,0.0,22.329999999999927,-7.970000000000027,-0.01999999999998181,-0.010000000000218279,17.114864299932616,23.663323942337648,3.0,21.0,1,0.5382058
164000,164.0,1,3621.48,1417.63,3643.81,1409.66,0.0,0.0,23.7096984375592,-0.0,30.0,0.0,18.0,0.0,22.329999999999927,-7.970000000000027,0.0,0.0,23.7096984375592,23.7096984375592,0.0,18.0,0,0.6486231
165000,165.0,1,3621.48,1417.63,3643.81,1409.66,0.0,0.0,23.7096984375592,-0.0,30.0,0.0,18.0,0.0,22.329999999999927,-7.970000000000027,0.0,0.0,23.7096984375592,23.7096984375592,0.0,18.0,0,0.7297908
166000,166.0,1,3621.49,1417.64,3643.81,1409.66,0.02,0.0,23.703645289280036,0.0060531482791645885,30.0,0.0,21.0,0.0,22.320000000000164,-7.980000000000018,-0.009999999999763531,-0.009999999999990905,21.425335470067797,23.68552722655839,3.0,21.0,0,0.77086335
167000,167.0,1,3621.49,1417.64,3643.81,1409.66,0.0,0.0,23.703645289280036,-0.0,30.0,0.0,18.0,0.0,22.320000000000164,-7.980000000000018,0.0,0.0,23.703645289280036,23.703645289280036,0.0,18.0,0,0.8526532
168000,168.0,1,3621.49,1417.64,3643.81,1409.66,0.0,0.0,23.703645289280036,-0.0,30.0,0.0,18.0,0.0,22.320000000000164,-7.980000000000018,0.0,0.0,23.703645289280036,23.703645289280036,0.0,18.0,0,0.88629615
