시각,경과초,노드,항목,값
14:55:52,12.04,차량,지팡이수신,21821
14:55:52,12.05,차량,GPS위성,4
14:55:52,12.05,차량,GPS_HDOP,2.70
14:55:52,12.05,차량,원시위도,37.496722
14:55:52,12.06,차량,원시경도,126.957888
14:55:52,12.06,차량,GPS채택,2872
14:55:52,12.07,차량,GPS이상치거부,4
14:55:52,12.07,차량,GPS품질거부,291
14:55:52,12.08,차량,GPS재기준,1
14:55:52,12.08,차량,위험송신,21821
14:55:52,12.58,지팡이,위험,1
14:55:52,12.58,지팡이,GPS유효,1
14:55:52,12.59,지팡이,위도,37.496593
14:55:52,12.60,지팡이,경도,126.957932
14:55:52,12.60,지팡이,속도,0.05
14:55:52,12.61,지팡이,방향,180.0
14:55:52,12.62,지팡이,가속도,"-1.62,3.11,9.03"
14:55:52,12.63,지팡이,송신,18825
14:55:53,12.63,지팡이,GPS위성,8
14:55:53,12.64,지팡이,GPS_HDOP,1.09
14:55:53,12.65,지팡이,원시위도,37.496594
14:55:53,12.65,지팡이,원시경도,126.957928
14:55:53,12.66,지팡이,GPS채택,2962
14:55:53,12.66,지팡이,GPS이상치거부,3
14:55:53,12.67,지팡이,GPS품질거부,28
14:55:53,12.67,지팡이,GPS재기준,1
14:55:53,12.68,지팡이,차량수신,18430
14:55:53,12.90,차량,위험,0
14:55:53,12.91,차량,GPS유효,1
14:55:53,12.92,차량,위도,37.496720
14:55:53,12.92,차량,경도,126.957894
14:55:53,12.93,차량,속도,0.20
14:55:53,12.94,차량,방향,39.1
14:55:53,12.94,차량,가속도,"-0.87,-0.10,16.09"
14:55:53,12.95,차량,자이로,"-18.9,7.2,-1.8"
14:55:53,12.95,차량,충격값,6.18
14:55:53,12.96,차량,송신,22076
14:55:53,12.96,차량,지팡이수신,21831
14:55:53,12.97,차량,GPS위성,4
14:55:53,12.97,차량,GPS_HDOP,2.70
14:55:53,12.98,차량,원시위도,37.496720
14:55:53,12.98,차량,원시경도,126.957895
14:55:53,12.99,차량,GPS채택,2874
14:55:53,12.99,차량,GPS이상치거부,4
14:55:53,13.00,차량,GPS품질거부,291
14:55:53,13.00,차량,GPS재기준,1
14:55:53,13.00,차량,위험송신,21831
14:55:53,13.60,지팡이,위험,1
14:55:53,13.61,지팡이,GPS유효,1
14:55:53,13.62,지팡이,위도,37.496590
14:55:54,13.63,지팡이,경도,126.957932
14:55:54,13.64,지팡이,속도,0.05
14:55:54,13.65,지팡이,방향,180.0
14:55:54,13.65,지팡이,가속도,"19.61,-4.89,19.61"
14:55:54,13.66,지팡이,송신,18834
14:55:54,13.66,지팡이,GPS위성,8
14:55:54,13.67,지팡이,GPS_HDOP,1.09
14:55:54,13.67,지팡이,원시위도,37.496590
14:55:54,13.68,지팡이,원시경도,126.957929
14:55:54,13.68,지팡이,GPS채택,2964
14:55:54,13.69,지팡이,GPS이상치거부,3
14:55:54,13.69,지팡이,GPS품질거부,28
14:55:54,13.70,지팡이,GPS재기준,1
14:55:54,13.70,지팡이,차량수신,18440
14:55:54,13.93,차량,위험,0
14:55:54,13.94,차량,GPS유효,1
14:55:54,13.95,차량,위도,37.496720
14:55:54,13.96,차량,경도,126.957897
14:55:54,13.96,차량,속도,0.28
14:55:54,13.97,차량,방향,39.1
14:55:54,13.98,차량,가속도,"-6.22,-3.02,12.64"
14:55:54,13.98,차량,자이로,"21.0,-4.7,-2.7"
14:55:54,13.99,차량,충격값,7.97
14:55:54,13.99,차량,송신,22085
14:55:54,14.00,차량,지팡이수신,21841
14:55:54,14.00,차량,GPS위성,4
14:55:54,14.01,차량,GPS_HDOP,2.70
14:55:54,14.01,차량,원시위도,37.496720
14:55:54,14.02,차량,원시경도,126.957897
14:55:54,14.02,차량,GPS채택,2876
14:55:54,14.03,차량,GPS이상치거부,4
14:55:54,14.03,차량,GPS품질거부,291
14:55:54,14.03,차량,GPS재기준,1
14:55:54,14.04,차량,위험송신,21841
14:55:55,14.64,지팡이,위험,0
14:55:55,14.65,지팡이,GPS유효,1
14:55:55,14.66,지팡이,위도,37.496590
14:55:55,14.67,지팡이,경도,126.957932
14:55:55,14.67,지팡이,속도,0.08
14:55:55,14.68,지팡이,방향,180.0
14:55:55,14.69,지팡이,가속도,"-1.72,3.18,9.07"
14:55:55,14.69,지팡이,송신,18844
14:55:55,14.70,지팡이,GPS위성,8
14:55:55,14.70,지팡이,GPS_HDOP,1.09
14:55:55,14.71,지팡이,원시위도,37.496587
14:55:55,14.71,지팡이,원시경도,126.957930
14:55:55,14.72,지팡이,GPS채택,2966
14:55:55,14.72,지팡이,GPS이상치거부,3
14:55:55,14.73,지팡이,GPS품질거부,28
14:55:55,14.73,지팡이,GPS재기준,1
14:55:55,14.74,지팡이,차량수신,18450
14:55:55,14.96,차량,위험,0
14:55:55,14.97,차량,GPS유효,1
14:55:55,14.98,차량,위도,37.496726
14:55:55,14.99,차량,경도,126.957909
14:55:55,15.00,차량,속도,0.18
14:55:55,15.00,차량,방향,39.1
14:55:55,15.01,차량,가속도,"-1.09,0.02,10.86"
14:55:55,15.01,차량,자이로,"11.7,-3.0,2.3"
14:55:55,15.02,차량,충격값,2.00
14:55:55,15.02,차량,송신,22095
14:55:55,15.03,차량,지팡이수신,21851
14:55:55,15.03,차량,GPS위성,4
14:55:55,15.04,차량,GPS_HDOP,2.70
14:55:55,15.04,차량,원시위도,37.496727
14:55:55,15.05,차량,원시경도,126.957910
14:55:55,15.05,차량,GPS채택,2878
14:55:55,15.06,차량,GPS이상치거부,4
14:55:55,15.06,차량,GPS품질거부,291
14:55:55,15.07,차량,GPS재기준,1
14:55:55,15.07,차량,위험송신,21851
14:55:56,15.67,지팡이,위험,1
14:55:56,15.68,지팡이,GPS유효,1
14:55:56,15.69,지팡이,위도,37.496586
14:55:56,15.70,지팡이,경도,126.957932
14:55:56,15.71,지팡이,속도,0.05
14:55:56,15.72,지팡이,방향,180.0
14:55:56,15.72,지팡이,가속도,"-1.87,3.14,8.99"
14:55:56,15.73,지팡이,송신,18854
14:55:56,15.74,지팡이,GPS위성,8
14:55:56,15.74,지팡이,GPS_HDOP,1.09
14:55:56,15.75,지팡이,원시위도,37.496585
14:55:56,15.75,지팡이,원시경도,126.957931
14:55:56,15.76,지팡이,GPS채택,2968
14:55:56,15.76,지팡이,GPS이상치거부,3
14:55:56,15.76,지팡이,GPS품질거부,28
14:55:56,15.77,지팡이,GPS재기준,1
14:55:56,15.77,지팡이,차량수신,18459
14:55:56,16.00,차량,위험,0
14:55:56,16.01,차량,GPS유효,1
14:55:56,16.02,차량,위도,37.496728
14:55:56,16.02,차량,경도,126.957916
14:55:56,16.03,차량,속도,0.18
14:55:56,16.04,차량,방향,39.1
14:55:56,16.04,차량,가속도,"-0.14,1.24,9.45"
14:55:56,16.05,차량,자이로,"1.6,-0.4,0.6"
14:55:56,16.05,차량,충격값,0.42
14:55:56,16.06,차량,송신,22105
14:55:56,16.06,차량,지팡이수신,21860
14:55:56,16.07,차량,GPS위성,4
14:55:56,16.07,차량,GPS_HDOP,2.70
14:55:56,16.08,차량,원시위도,37.496728
14:55:56,16.08,차량,원시경도,126.957917
14:55:56,16.09,차량,GPS채택,2880
14:55:56,16.09,차량,GPS이상치거부,4
14:55:56,16.10,차량,GPS품질거부,291
14:55:56,16.10,차량,GPS재기준,1
14:55:56,16.11,차량,위험송신,21860
14:55:56,16.60,지팡이,위험,1
14:55:56,16.61,지팡이,GPS유효,1
14:55:56,16.62,지팡이,위도,37.496586
14:55:56,16.63,지팡이,경도,126.957932
