시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:44:39,2.372,575495,575495,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.48,0.42,9.66","-2.6,-0.2,-0.7","-33.600,-28.650,-6.000",0.07,0.14,30.02,532603,5533,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.432,575606,575606,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.44,0.54,9.78","-0.8,1.9,-0.4","-32.550,-30.450,-6.450",0.14,0.14,30.02,532603,5534,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.538,575700,575700,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.43,0.46,9.70","-3.7,-0.7,-1.4","-33.000,-30.450,-6.900",0.04,0.08,30.02,532603,5535,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.546,575766,575766,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.55,0.50,9.65","-0.4,0.3,-0.4","-33.150,-29.400,-6.300",0.14,0.14,30.02,532603,5535,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.597,575788,575788,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.44,0.38,9.69","-0.7,1.9,-4.1","-31.950,-31.050,-6.000",0.06,0.12,30.02,532603,5535,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.652,575855,575855,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.38,0.40,9.70","2.9,0.2,-2.0","-31.650,-30.600,-6.300",0.07,0.10,30.02,532603,5536,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.656,575900,575899,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.43,0.37,9.80","1.9,-2.7,-1.2","-32.250,-28.500,-5.400",0.15,0.16,30.02,532603,5537,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.715,575944,575944,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.34,0.47,9.64","-0.6,1.7,-1.0","-34.350,-28.350,-6.000",0.08,0.14,30.02,532603,5537,0,5,1.60,37.496783,126.957958,740,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.718,575988,575988,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.32,0.56,9.62","2.4,-2.2,-3.5","-33.000,-30.450,-6.150",0.16,0.16,30.02,532603,5537,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.822,576010,576010,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.52,0.50,9.62","-1.2,-0.0,-1.0","-33.150,-29.400,-5.550",0.13,0.13,30.02,532603,5538,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
