"wall_time","elapsed_s","type","node_id","risk_level","lat","lng","speed_mps","heading_deg","seq","raw"
"1782797152.622","237.021","cane","4125577512","","37.0","127.0","0.0","0.0","14957","{""type"":""cane"",""node_id"":4125577512,""seq"":14957,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1515739,""rx_ms"":6594304,""recv_count"":34275,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.703","237.102","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64123","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64123,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456821,""rx_ms"":6594392,""recv_count"":64704,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.724","237.123","cane","4125577512","","37.0","127.0","0.0","0.0","14958","{""type"":""cane"",""node_id"":4125577512,""seq"":14958,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1515839,""rx_ms"":6594406,""recv_count"":34276,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.802","237.201","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64124","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64124,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456922,""rx_ms"":6594491,""recv_count"":64705,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.832","237.230","cane","4125577512","","37.0","127.0","0.0","0.0","14959","{""type"":""cane"",""node_id"":4125577512,""seq"":14959,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1515941,""rx_ms"":6594506,""recv_count"":34277,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.903","237.302","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64125","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64125,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457023,""rx_ms"":6594592,""recv_count"":64706,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.924","237.323","cane","4125577512","","37.0","127.0","0.0","0.0","14960","{""type"":""cane"",""node_id"":4125577512,""seq"":14960,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516041,""rx_ms"":6594606,""recv_count"":34278,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.009","237.408","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64126","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64126,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457124,""rx_ms"":6594697,""recv_count"":64707,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.029","237.428","cane","4125577512","","37.0","127.0","0.0","0.0","14961","{""type"":""cane"",""node_id"":4125577512,""seq"":14961,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516141,""rx_ms"":6594710,""recv_count"":34279,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.105","237.504","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64127","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64127,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457225,""rx_ms"":6594794,""recv_count"":64708,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.126","237.525","cane","4125577512","","37.0","127.0","0.0","0.0","14962","{""type"":""cane"",""node_id"":4125577512,""seq"":14962,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516241,""rx_ms"":6594808,""recv_count"":34280,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.207","237.606","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64128","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64128,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457326,""rx_ms"":6594896,""recv_count"":64709,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.228","237.627","cane","4125577512","","37.0","127.0","0.0","0.0","14963","{""type"":""cane"",""node_id"":4125577512,""seq"":14963,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516343,""rx_ms"":6594909,""recv_count"":34281,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.307","237.706","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64129","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64129,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457427,""rx_ms"":6594996,""recv_count"":64710,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.328","237.727","cane","4125577512","","37.0","127.0","0.0","0.0","14964","{""type"":""cane"",""node_id"":4125577512,""seq"":14964,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516445,""rx_ms"":6595010,""recv_count"":34282,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.408","237.807","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64130","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64130,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457528,""rx_ms"":6595097,""recv_count"":64711,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.429","237.828","cane","4125577512","","37.0","127.0","0.0","0.0","14965","{""type"":""cane"",""node_id"":4125577512,""seq"":14965,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516545,""rx_ms"":6595111,""recv_count"":34283,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.509","237.908","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64131","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64131,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457629,""rx_ms"":6595198,""recv_count"":64712,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.530","237.929","cane","4125577512","","37.0","127.0","0.0","0.0","14966","{""type"":""cane"",""node_id"":4125577512,""seq"":14966,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516646,""rx_ms"":6595211,""recv_count"":34284,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.611","238.010","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64132","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64132,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457731,""rx_ms"":6595300,""recv_count"":64713,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.632","238.031","cane","4125577512","","37.0","127.0","0.0","0.0","14967","{""type"":""cane"",""node_id"":4125577512,""seq"":14967,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516747,""rx_ms"":6595314,""recv_count"":34285,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.713","238.112","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64133","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64133,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457832,""rx_ms"":6595402,""recv_count"":64714,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.734","238.133","cane","4125577512","","37.0","127.0","0.0","0.0","14968","{""type"":""cane"",""node_id"":4125577512,""seq"":14968,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516849,""rx_ms"":6595417,""recv_count"":34286,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.815","238.214","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64134","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64134,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6457933,""rx_ms"":6595504,""recv_count"":64715,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.836","238.235","cane","4125577512","","37.0","127.0","0.0","0.0","14969","{""type"":""cane"",""node_id"":4125577512,""seq"":14969,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1516951,""rx_ms"":6595518,""recv_count"":34287,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797153.916","238.315","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64135","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64135,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458034,""rx_ms"":6595605,""recv_count"":64716,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797153.937","238.336","cane","4125577512","","37.0","127.0","0.0","0.0","14970","{""type"":""cane"",""node_id"":4125577512,""seq"":14970,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517053,""rx_ms"":6595618,""recv_count"":34288,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.020","238.419","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64136","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64136,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458135,""rx_ms"":6595709,""recv_count"":64717,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.041","238.439","cane","4125577512","","37.0","127.0","0.0","0.0","14971","{""type"":""cane"",""node_id"":4125577512,""seq"":14971,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517154,""rx_ms"":6595721,""recv_count"":34289,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.122","238.521","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64137","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64137,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458236,""rx_ms"":6595805,""recv_count"":64718,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.137","238.536","cane","4125577512","","37.0","127.0","0.0","0.0","14972","{""type"":""cane"",""node_id"":4125577512,""seq"":14972,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517257,""rx_ms"":6595822,""recv_count"":34290,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.218","238.617","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64138","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64138,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458337,""rx_ms"":6595906,""recv_count"":64719,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.238","238.637","cane","4125577512","","37.0","127.0","0.0","0.0","14973","{""type"":""cane"",""node_id"":4125577512,""seq"":14973,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517357,""rx_ms"":6595922,""recv_count"":34291,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.318","238.717","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64139","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64139,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458438,""rx_ms"":6596007,""recv_count"":64720,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.339","238.738","cane","4125577512","","37.0","127.0","0.0","0.0","14974","{""type"":""cane"",""node_id"":4125577512,""seq"":14974,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517457,""rx_ms"":6596023,""recv_count"":34292,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.434","238.833","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64140","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64140,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458539,""rx_ms"":6596111,""recv_count"":64721,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.444","238.843","cane","4125577512","","37.0","127.0","0.0","0.0","14975","{""type"":""cane"",""node_id"":4125577512,""seq"":14975,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517557,""rx_ms"":6596124,""recv_count"":34293,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.522","238.920","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64141","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64141,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458640,""rx_ms"":6596210,""recv_count"":64722,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.542","238.941","cane","4125577512","","37.0","127.0","0.0","0.0","14976","{""type"":""cane"",""node_id"":4125577512,""seq"":14976,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517660,""rx_ms"":6596225,""recv_count"":34294,""lost_count"":636043,""rssi"":-45,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.623","239.022","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64142","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64142,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458741,""rx_ms"":6596312,""recv_count"":64723,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.643","239.042","cane","4125577512","","37.0","127.0","0.0","0.0","14977","{""type"":""cane"",""node_id"":4125577512,""seq"":14977,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517760,""rx_ms"":6596325,""recv_count"":34295,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.722","239.121","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64143","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64143,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458842,""rx_ms"":6596411,""recv_count"":64724,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.743","239.142","cane","4125577512","","37.0","127.0","0.0","0.0","14978","{""type"":""cane"",""node_id"":4125577512,""seq"":14978,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517861,""rx_ms"":6596426,""recv_count"":34296,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.824","239.223","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64144","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64144,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6458943,""rx_ms"":6596513,""recv_count"":64725,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.845","239.244","cane","4125577512","","37.0","127.0","0.0","0.0","14979","{""type"":""cane"",""node_id"":4125577512,""seq"":14979,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1517961,""rx_ms"":6596528,""recv_count"":34297,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797154.925","239.323","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64145","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64145,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6459044,""rx_ms"":6596613,""recv_count"":64726,""lost_count"":64956,""rssi"":-37,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797154.945","239.344","cane","4125577512","","37.0","127.0","0.0","0.0","14980","{""type"":""cane"",""node_id"":4125577512,""seq"":14980,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1518062,""rx_ms"":6596629,""recv_count"":34298,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797155.026","239.425","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64146","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64146,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6459145,""rx_ms"":6596714,""recv_count"":64727,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797155.046","239.445","cane","4125577512","","37.0","127.0","0.0","0.0","14981","{""type"":""cane"",""node_id"":4125577512,""seq"":14981,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1518162,""rx_ms"":6596727,""recv_count"":34299,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797155.127","239.526","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64147","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64147,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6459247,""rx_ms"":6596816,""recv_count"":64728,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797155.148","239.547","cane","4125577512","","37.0","127.0","0.0","0.0","14982","{""type"":""cane"",""node_id"":4125577512,""seq"":14982,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1518263,""rx_ms"":6596829,""recv_count"":34300,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797155.229","239.628","vehicle","2882630492","","37.0","127.000046","0.42","90.0","64148","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64148,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6459349,""rx_ms"":6596918,""recv_count"":64729,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
