wall_time,elapsed_s,gap_s,type,seq,rssi,distance_m,ttc_s,node_risk,computed_risk,vehicle_risk,cane_risk,final_risk,reason,raw
1782982988.658,9.212,0.081,vehicle,34826,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34826, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526694, ""rx_ms"": 3575436, ""recv_count"": 34827, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.678,9.232,0.020,cane,20988,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20988, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126830, ""rx_ms"": 3575450, ""recv_count"": 34703, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.759,9.313,0.081,vehicle,34827,-9,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34827, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 3, ""tx_ms"": 3526795, ""rx_ms"": 3575538, ""recv_count"": 34828, ""lost_count"": 0, ""rssi"": -9, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.780,9.334,0.020,cane,20989,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20989, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126931, ""rx_ms"": 3575557, ""recv_count"": 34704, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.861,9.415,0.081,vehicle,34828,-11,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34828, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3526896, ""rx_ms"": 3575639, ""recv_count"": 34829, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.881,9.435,0.020,cane,20990,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20990, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127033, ""rx_ms"": 3575652, ""recv_count"": 34705, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.961,9.515,0.080,vehicle,34829,-9,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34829, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3526997, ""rx_ms"": 3575740, ""recv_count"": 34830, ""lost_count"": 0, ""rssi"": -9, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.982,9.535,0.020,cane,20991,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20991, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127134, ""rx_ms"": 3575752, ""recv_count"": 34706, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.063,9.617,0.082,vehicle,34830,-12,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34830, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527099, ""rx_ms"": 3575842, ""recv_count"": 34831, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.083,9.637,0.020,cane,20992,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20992, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127235, ""rx_ms"": 3575854, ""recv_count"": 34707, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.165,9.719,0.082,vehicle,34831,-11,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34831, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527201, ""rx_ms"": 3575943, ""recv_count"": 34832, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.185,9.739,0.020,cane,20993,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20993, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127337, ""rx_ms"": 3575956, ""recv_count"": 34708, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.268,9.821,0.082,vehicle,34832,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34832, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527303, ""rx_ms"": 3576046, ""recv_count"": 34833, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.288,9.842,0.020,cane,20994,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20994, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127438, ""rx_ms"": 3576058, ""recv_count"": 34709, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.368,9.922,0.080,vehicle,34833,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34833, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527404, ""rx_ms"": 3576147, ""recv_count"": 34834, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.389,9.943,0.020,cane,20995,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20995, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127541, ""rx_ms"": 3576159, ""recv_count"": 34710, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.471,10.025,0.082,vehicle,34834,-12,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34834, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527506, ""rx_ms"": 3576249, ""recv_count"": 34835, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.491,10.045,0.020,cane,20996,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20996, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127642, ""rx_ms"": 3576262, ""recv_count"": 34711, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.570,10.124,0.079,vehicle,34835,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34835, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527607, ""rx_ms"": 3576349, ""recv_count"": 34836, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.591,10.145,0.020,cane,20997,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20997, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127744, ""rx_ms"": 3576362, ""recv_count"": 34712, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.672,10.226,0.082,vehicle,34836,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34836, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527709, ""rx_ms"": 3576451, ""recv_count"": 34837, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.693,10.247,0.020,cane,20998,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20998, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127844, ""rx_ms"": 3576463, ""recv_count"": 34713, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.774,10.327,0.081,vehicle,34837,-12,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34837, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527810, ""rx_ms"": 3576552, ""recv_count"": 34838, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.794,10.348,0.020,cane,20999,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20999, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2127946, ""rx_ms"": 3576564, ""recv_count"": 34714, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.876,10.430,0.082,vehicle,34838,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34838, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3527911, ""rx_ms"": 3576654, ""recv_count"": 34839, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.896,10.450,0.020,cane,21000,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21000, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128047, ""rx_ms"": 3576671, ""recv_count"": 34715, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982989.978,10.532,0.082,vehicle,34839,-11,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34839, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3528013, ""rx_ms"": 3576756, ""recv_count"": 34840, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982989.998,10.552,0.020,cane,21001,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21001, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128149, ""rx_ms"": 3576771, ""recv_count"": 34716, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.080,10.634,0.082,vehicle,34840,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34840, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3528114, ""rx_ms"": 3576859, ""recv_count"": 34841, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.101,10.655,0.020,cane,21002,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21002, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128252, ""rx_ms"": 3576873, ""recv_count"": 34717, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.179,10.733,0.078,vehicle,34841,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34841, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3528215, ""rx_ms"": 3576958, ""recv_count"": 34842, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.199,10.753,0.020,cane,21003,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21003, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128354, ""rx_ms"": 3576972, ""recv_count"": 34718, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.280,10.833,0.080,vehicle,34842,-11,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34842, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 1, ""tx_ms"": 3528316, ""rx_ms"": 3577058, ""recv_count"": 34843, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.300,10.854,0.020,cane,21004,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21004, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128454, ""rx_ms"": 3577074, ""recv_count"": 34719, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.380,10.934,0.081,vehicle,34843,-10,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34843, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 3, ""tx_ms"": 3528417, ""rx_ms"": 3577159, ""recv_count"": 34844, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.401,10.955,0.020,cane,21005,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21005, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128554, ""rx_ms"": 3577176, ""recv_count"": 34720, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.482,11.035,0.081,vehicle,34844,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34844, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3528518, ""rx_ms"": 3577260, ""recv_count"": 34845, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.502,11.056,0.020,cane,21006,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21006, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128654, ""rx_ms"": 3577275, ""recv_count"": 34721, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.582,11.136,0.081,vehicle,34845,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34845, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3528619, ""rx_ms"": 3577361, ""recv_count"": 34846, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.603,11.157,0.020,cane,21007,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21007, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128755, ""rx_ms"": 3577377, ""recv_count"": 34722, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.683,11.237,0.081,vehicle,34846,-12,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34846, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3528720, ""rx_ms"": 3577462, ""recv_count"": 34847, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.704,11.258,0.020,cane,21008,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21008, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128856, ""rx_ms"": 3577474, ""recv_count"": 34723, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.786,11.340,0.083,vehicle,34847,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34847, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3528821, ""rx_ms"": 3577565, ""recv_count"": 34848, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.807,11.360,0.020,cane,21009,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21009, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2128957, ""rx_ms"": 3577580, ""recv_count"": 34724, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.888,11.442,0.082,vehicle,34848,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34848, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3528923, ""rx_ms"": 3577667, ""recv_count"": 34849, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982990.909,11.463,0.020,cane,21010,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21010, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129060, ""rx_ms"": 3577680, ""recv_count"": 34725, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982990.988,11.542,0.079,vehicle,34849,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34849, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529024, ""rx_ms"": 3577766, ""recv_count"": 34850, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.008,11.562,0.020,cane,21011,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21011, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129162, ""rx_ms"": 3577780, ""recv_count"": 34726, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.089,11.642,0.081,vehicle,34850,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34850, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529125, ""rx_ms"": 3577867, ""recv_count"": 34851, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.109,11.663,0.020,cane,21012,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21012, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129262, ""rx_ms"": 3577881, ""recv_count"": 34727, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.191,11.745,0.082,vehicle,34851,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34851, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529226, ""rx_ms"": 3577969, ""recv_count"": 34852, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.211,11.765,0.020,cane,21013,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21013, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129362, ""rx_ms"": 3577982, ""recv_count"": 34728, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.296,11.850,0.085,vehicle,34852,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34852, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529327, ""rx_ms"": 3578074, ""recv_count"": 34853, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.316,11.870,0.020,cane,21014,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21014, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129464, ""rx_ms"": 3578087, ""recv_count"": 34729, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.395,11.949,0.079,vehicle,34853,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34853, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529429, ""rx_ms"": 3578174, ""recv_count"": 34854, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
