rx_wall,node_id,distance_m,closing_mps,ttc_s,risk_level,reason,sent
1782723725.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.519,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723726.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.324,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.719,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723727.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723728.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.320,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723729.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.422,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723730.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.819,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723731.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723732.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.520,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.720,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723733.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723734.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723735.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.320,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.823,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723736.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.119,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.724,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723737.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.520,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723738.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723739.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723740.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723741.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723742.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723743.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723744.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723745.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723746.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.120,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723747.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723748.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723749.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723750.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723751.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723752.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723753.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.222,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.816,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723754.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723755.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.620,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723756.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723757.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723758.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723759.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723760.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.019,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.121,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723761.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
