시각,경과초,노드,항목,값
14:45:14,8.08,지팡이,GPS_HDOP,1.43
14:45:14,8.08,지팡이,원시위도,37.496832
14:45:14,8.09,지팡이,원시경도,126.957949
14:45:14,8.09,지팡이,GPS채택,1690
14:45:14,8.10,지팡이,GPS이상치거부,3
14:45:14,8.10,지팡이,GPS품질거부,24
14:45:14,8.11,지팡이,GPS재기준,1
14:45:14,8.11,지팡이,차량수신,12257
14:45:15,8.55,차량,위험,0
14:45:15,8.56,차량,GPS유효,1
14:45:15,8.57,차량,위도,37.496968
14:45:15,8.58,차량,경도,126.957883
14:45:15,8.58,차량,속도,0.19
14:45:15,8.59,차량,방향,0.0
14:45:15,8.59,차량,가속도,"-1.43,1.31,9.53"
14:45:15,8.60,차량,자이로,"-1.1,1.8,-1.6"
14:45:15,8.60,차량,충격값,0.03
14:45:15,8.61,차량,송신,15901
14:45:15,8.62,차량,지팡이수신,15634
14:45:15,8.63,차량,GPS위성,4
14:45:15,8.63,차량,GPS_HDOP,2.50
14:45:15,8.64,차량,원시위도,37.496968
14:45:15,8.64,차량,원시경도,126.957883
14:45:15,8.65,차량,GPS채택,1666
14:45:15,8.65,차량,GPS이상치거부,4
14:45:15,8.66,차량,GPS품질거부,223
14:45:15,8.66,차량,GPS재기준,1
14:45:15,8.67,차량,위험송신,15634
14:45:15,9.01,지팡이,위험,0
14:45:15,9.02,지팡이,GPS유효,1
14:45:15,9.03,지팡이,위도,37.496834
14:45:15,9.04,지팡이,경도,126.957954
14:45:15,9.05,지팡이,속도,0.17
14:45:15,9.06,지팡이,방향,34.4
14:45:15,9.06,지팡이,가속도,"-1.80,3.09,9.05"
14:45:15,9.07,지팡이,송신,12614
14:45:15,9.08,지팡이,GPS위성,7
14:45:15,9.08,지팡이,GPS_HDOP,1.43
14:45:15,9.09,지팡이,원시위도,37.496834
14:45:15,9.09,지팡이,원시경도,126.957960
14:45:15,9.10,지팡이,GPS채택,1692
14:45:15,9.10,지팡이,GPS이상치거부,3
14:45:15,9.11,지팡이,GPS품질거부,24
14:45:15,9.11,지팡이,GPS재기준,1
14:45:15,9.12,지팡이,차량수신,12267
14:45:16,9.61,차량,위험,0
14:45:16,9.63,차량,GPS유효,1
14:45:16,9.64,차량,위도,37.496973
14:45:16,9.65,차량,경도,126.957885
14:45:16,9.66,차량,속도,0.15
14:45:16,9.66,차량,방향,0.0
14:45:16,9.67,차량,가속도,"-1.52,1.43,9.49"
14:45:16,9.68,차량,자이로,"-1.9,-2.0,3.1"
14:45:16,9.69,차량,충격값,0.19
14:45:16,9.69,차량,송신,15910
14:45:16,9.70,차량,지팡이수신,15644
14:45:16,9.70,차량,GPS위성,4
14:45:16,9.71,차량,GPS_HDOP,2.50
14:45:16,9.71,차량,원시위도,37.496973
14:45:16,9.72,차량,원시경도,126.957885
14:45:16,9.72,차량,GPS채택,1668
14:45:16,9.73,차량,GPS이상치거부,4
14:45:16,9.74,차량,GPS품질거부,223
14:45:16,9.74,차량,GPS재기준,1
14:45:16,9.75,차량,위험송신,15644
14:45:16,10.04,지팡이,위험,0
14:45:16,10.05,지팡이,GPS유효,1
14:45:16,10.06,지팡이,위도,37.496834
14:45:16,10.07,지팡이,경도,126.957962
14:45:16,10.08,지팡이,속도,0.10
14:45:16,10.08,지팡이,방향,34.4
14:45:16,10.09,지팡이,가속도,"-1.77,3.16,9.02"
14:45:16,10.10,지팡이,송신,12624
14:45:16,10.10,지팡이,GPS위성,7
14:45:16,10.11,지팡이,GPS_HDOP,1.43
14:45:16,10.11,지팡이,원시위도,37.496834
14:45:16,10.12,지팡이,원시경도,126.957969
14:45:16,10.13,지팡이,GPS채택,1694
14:45:16,10.13,지팡이,GPS이상치거부,3
14:45:16,10.14,지팡이,GPS품질거부,24
14:45:16,10.14,지팡이,GPS재기준,1
14:45:16,10.15,지팡이,차량수신,12276
14:45:17,10.60,차량,위험,0
14:45:17,10.61,차량,GPS유효,1
14:45:17,10.62,차량,위도,37.496972
14:45:17,10.63,차량,경도,126.957885
14:45:17,10.64,차량,속도,0.13
14:45:17,10.64,차량,방향,0.0
14:45:17,10.65,차량,가속도,"-1.38,1.41,9.59"
14:45:17,10.66,차량,자이로,"0.5,0.7,-2.3"
14:45:17,10.66,차량,충격값,0.13
14:45:17,10.67,차량,송신,15920
14:45:17,10.68,차량,지팡이수신,15653
14:45:17,10.68,차량,GPS위성,4
14:45:17,10.69,차량,GPS_HDOP,2.50
14:45:17,10.69,차량,원시위도,37.496972
14:45:17,10.70,차량,원시경도,126.957885
14:45:17,10.70,차량,GPS채택,1670
14:45:17,10.71,차량,GPS이상치거부,4
14:45:17,10.71,차량,GPS품질거부,223
14:45:17,10.72,차량,GPS재기준,1
14:45:17,10.72,차량,위험송신,15653
14:45:17,11.11,지팡이,위험,0
14:45:17,11.12,지팡이,GPS유효,1
14:45:17,11.13,지팡이,위도,37.496834
14:45:17,11.14,지팡이,경도,126.957977
14:45:17,11.15,지팡이,속도,0.13
14:45:17,11.16,지팡이,방향,34.4
14:45:17,11.16,지팡이,가속도,"-1.60,3.15,9.01"
14:45:17,11.17,지팡이,송신,12633
14:45:17,11.18,지팡이,GPS위성,7
14:45:17,11.18,지팡이,GPS_HDOP,1.43
14:45:17,11.19,지팡이,원시위도,37.496832
14:45:17,11.19,지팡이,원시경도,126.957978
14:45:17,11.20,지팡이,GPS채택,1696
14:45:17,11.20,지팡이,GPS이상치거부,3
14:45:17,11.21,지팡이,GPS품질거부,24
14:45:17,11.22,지팡이,GPS재기준,1
14:45:17,11.22,지팡이,차량수신,12286
14:45:18,11.61,차량,위험,0
14:45:18,11.62,차량,GPS유효,1
14:45:18,11.63,차량,위도,37.496967
14:45:18,11.64,차량,경도,126.957879
14:45:18,11.65,차량,속도,0.16
14:45:18,11.66,차량,방향,0.0
14:45:18,11.67,차량,가속도,"-1.44,1.22,9.48"
14:45:18,11.67,차량,자이로,"1.0,-0.1,-2.8"
14:45:18,11.68,차량,충격값,0.10
14:45:18,11.68,차량,송신,15930
14:45:18,11.69,차량,지팡이수신,15663
14:45:18,11.70,차량,GPS위성,4
14:45:18,11.70,차량,GPS_HDOP,2.50
14:45:18,11.71,차량,원시위도,37.496967
14:45:18,11.71,차량,원시경도,126.957878
14:45:18,11.72,차량,GPS채택,1672
14:45:18,11.72,차량,GPS이상치거부,4
14:45:18,11.73,차량,GPS품질거부,223
14:45:18,11.73,차량,GPS재기준,1
14:45:18,11.74,차량,위험송신,15663
14:45:18,12.01,지팡이,위험,0
14:45:18,12.01,지팡이,GPS유효,1
14:45:18,12.02,지팡이,위도,37.496830
14:45:18,12.02,지팡이,경도,126.957977
14:45:18,12.03,지팡이,속도,0.12
14:45:18,12.04,지팡이,방향,34.4
14:45:18,12.04,지팡이,가속도,"-1.56,3.15,8.95"
14:45:18,12.05,지팡이,송신,12643
14:45:18,12.06,지팡이,GPS위성,7
14:45:18,12.07,지팡이,GPS_HDOP,1.43
14:45:18,12.07,지팡이,원시위도,37.496831
14:45:18,12.08,지팡이,원시경도,126.957981
14:45:18,12.09,지팡이,GPS채택,1698
14:45:18,12.09,지팡이,GPS이상치거부,3
14:45:18,12.10,지팡이,GPS품질거부,24
14:45:18,12.10,지팡이,GPS재기준,1
14:45:18,12.11,지팡이,차량수신,12296
14:45:19,12.59,차량,위험,0
14:45:19,12.61,차량,GPS유효,1
14:45:19,12.62,차량,위도,37.496962
14:45:19,12.62,차량,경도,126.957876
14:45:19,12.63,차량,속도,0.18
14:45:19,12.64,차량,방향,0.0
14:45:19,12.65,차량,가속도,"-1.35,1.32,9.63"
14:45:19,12.65,차량,자이로,"1.1,-3.0,0.7"
14:45:19,12.66,차량,충격값,0.10
14:45:19,12.66,차량,송신,15940
14:45:19,12.67,차량,지팡이수신,15672
14:45:19,12.68,차량,GPS위성,4
14:45:19,12.68,차량,GPS_HDOP,2.50
14:45:19,12.69,차량,원시위도,37.496960
14:45:19,12.69,차량,원시경도,126.957875
14:45:19,12.70,차량,GPS채택,1673
14:45:19,12.70,차량,GPS이상치거부,4
14:45:19,12.71,차량,GPS품질거부,223
14:45:19,12.71,차량,GPS재기준,1
14:45:19,12.72,차량,위험송신,15672
14:45:19,13.00,지팡이,위험,0
14:45:19,13.01,지팡이,GPS유효,1
14:45:19,13.03,지팡이,위도,37.496830
14:45:19,13.03,지팡이,경도,126.957977
14:45:19,13.04,지팡이,속도,0.10
14:45:19,13.05,지팡이,방향,34.4
